idencuesta,ola,social_trust,trust_nb,clase,m0_sexo,m0_edad,age10,swb,employed,couple,t02_01
13102023,6,1,0,2,2,49,-0.09403752248779255,0,1,0,3
13102025,6,0,1,3,2,70,2.0059624775122074,1,1,0,4
13102035,6,0,0,1,1,58,0.8059624775122074,0,1,1,1
13102038,6,0,0,1,2,57,0.7059624775122074,0,1,1,4
13103043,6,0,0,3,2,53,0.30596247751220745,0,1,1,4
13103045,6,0,1,3,2,71,2.1059624775122074,0,0,1,4
13104012,6,0,0,3,2,71,2.1059624775122074,0,0,1,1
13104013,6,0,0,1,2,76,2.6059624775122074,0,0,0,1
13104014,6,0,1,3,2,62,1.2059624775122075,0,1,1,5
13104024,6,0,0,3,2,69,1.9059624775122075,0,0,1,5
13104031,6,0,1,3,1,62,1.2059624775122075,1,0,0,5
13104032,6,0,1,1,2,57,0.7059624775122074,1,0,1,5
13104033,6,0,0,3,1,38,-1.1940375224877926,0,1,0,3
13104043,6,1,1,3,1,70,2.0059624775122074,1,0,1,4
13105013,6,0,1,3,2,33,-1.6940375224877926,0,1,1,3
13105015,6,0,1,1,2,59,0.9059624775122075,0,1,0,4
13105016,6,0,0,3,2,38,-1.1940375224877926,0,0,1,4
13105023,6,0,1,3,2,63,1.3059624775122074,0,0,1,4
13105026,6,0,1,3,1,37,-1.2940375224877925,0,0,0,4
13105031,6,0,1,2,1,30,-1.9940375224877926,0,1,0,3
13105033,6,0,1,1,2,70,2.0059624775122074,0,0,0,2
13105037,6,0,0,3,1,50,0.005962477512207442,0,1,1,4
13105042,6,0,1,1,2,65,1.5059624775122074,0,1,1,4
13105043,6,0,1,3,2,24,-2.5940375224877927,0,0,0,2
13105044,6,0,0,3,2,59,0.9059624775122075,0,0,1,2
13105045,6,0,0,3,2,41,-0.8940375224877926,0,0,0,4
13106012,6,0,0,3,2,71,2.1059624775122074,0,0,0,4
13106014,6,0,1,3,2,29,-2.0940375224877927,0,1,0,3
13106015,6,1,0,1,1,76,2.6059624775122074,0,0,0,5
13106024,6,0,1,3,2,57,0.7059624775122074,0,1,0,4
13106027,6,0,1,3,2,62,1.2059624775122075,1,0,1,4
13106028,6,0,1,1,2,71,2.1059624775122074,0,0,1,5
13106046,6,0,0,1,2,59,0.9059624775122075,0,1,0,1
13106049,6,0,1,2,1,65,1.5059624775122074,0,1,1,3
13107013,6,0,1,1,2,42,-0.7940375224877926,0,0,1,4
13107015,6,0,1,3,2,37,-1.2940375224877925,0,1,0,5
13107016,6,0,0,1,2,82,3.2059624775122075,0,0,0,3
13107017,6,0,0,1,1,77,2.7059624775122075,0,0,0,4
13107035,6,0,1,1,2,65,1.5059624775122074,1,0,0,4
13108012,6,0,0,3,2,56,0.6059624775122074,0,1,1,3
13108013,6,0,1,3,1,66,1.6059624775122074,0,0,0,4
13108021,6,0,1,3,2,57,0.7059624775122074,0,1,0,5
13108031,6,0,0,3,1,24,-2.5940375224877927,0,0,0,4
13108037,6,1,1,3,2,41,-0.8940375224877926,0,1,0,4
13109011,6,0,1,2,2,45,-0.49403752248779254,1,1,0,4
13109013,6,0,1,3,1,32,-1.7940375224877925,0,1,0,4
13109017,6,0,0,3,1,62,1.2059624775122075,0,1,1,3
13109022,6,0,0,3,1,36,-1.3940375224877926,0,1,0,2
13109034,6,0,1,3,1,37,-1.2940375224877925,0,1,1,4
13110011,6,0,0,1,2,81,3.1059624775122074,0,0,0,4
13110014,6,0,0,3,2,66,1.6059624775122074,0,0,1,4
13110015,6,0,0,1,2,58,0.8059624775122074,0,0,1,4
13110023,6,1,1,1,2,63,1.3059624775122074,0,1,1,5
13110057,6,0,1,3,1,36,-1.3940375224877926,1,1,0,4
13110065,6,1,0,1,2,71,2.1059624775122074,0,0,0,3
13110071,6,0,0,1,2,33,-1.6940375224877926,0,1,0,3
13110073,6,1,0,3,1,64,1.4059624775122075,0,1,0,5
13110074,6,0,1,1,2,66,1.6059624775122074,0,0,0,2
13110076,6,0,0,1,2,25,-2.4940375224877926,0,1,0,3
13110101,6,0,0,3,1,66,1.6059624775122074,0,1,0,4
13110103,6,0,0,1,2,63,1.3059624775122074,0,0,0,4
13110111,6,0,1,1,2,46,-0.39403752248779256,0,0,1,3
13110116,6,1,0,3,1,33,-1.6940375224877926,0,1,1,4
13111013,6,1,1,1,2,65,1.5059624775122074,0,0,0,4
13111015,6,0,0,3,2,40,-0.9940375224877925,0,0,0,2
13111021,6,0,0,1,2,69,1.9059624775122075,0,0,0,2
13111022,6,0,0,1,2,54,0.40596247751220743,0,1,0,4
13111024,6,1,1,1,2,48,-0.19403752248779255,0,0,1,3
13111034,6,0,1,3,1,66,1.6059624775122074,0,0,1,4
13111036,6,0,1,1,2,60,1.0059624775122074,0,1,0,4
13112011,6,0,0,1,2,22,-2.7940375224877925,0,1,0,2
13112021,6,0,1,3,2,41,-0.8940375224877926,0,1,0,4
13112022,6,0,1,1,2,55,0.5059624775122075,0,0,0,5
13112024,6,0,1,3,2,55,0.5059624775122075,0,1,1,3
13112032,6,0,0,3,2,74,2.4059624775122073,0,0,1,4
13112033,6,0,0,1,2,46,-0.39403752248779256,0,0,1,1
13112035,6,0,0,3,2,47,-0.2940375224877926,0,0,0,4
13112037,6,0,0,3,2,27,-2.2940375224877925,0,1,0,2
13112041,6,0,0,3,2,36,-1.3940375224877926,1,1,1,1
13112042,6,0,0,3,2,39,-1.0940375224877925,0,1,0,3
13112044,6,0,1,1,1,73,2.3059624775122076,0,1,0,5
13112053,6,0,0,1,1,72,2.2059624775122075,0,0,0,2
13112062,6,0,1,3,1,72,2.2059624775122075,0,0,1,5
13112063,6,0,0,3,1,58,0.8059624775122074,1,1,1,4
13112065,6,0,0,3,1,41,-0.8940375224877926,0,1,1,2
13113011,6,0,1,3,1,72,2.2059624775122075,1,0,1,4
13113013,6,0,1,2,1,70,2.0059624775122074,1,0,0,4
13113015,6,0,1,2,2,52,0.20596247751220745,1,1,0,3
13113034,6,0,0,3,2,26,-2.3940375224877926,0,1,0,1
13114021,6,1,1,3,2,51,0.10596247751220744,0,1,1,5
13114042,6,0,1,3,2,28,-2.1940375224877924,0,1,1,3
13114044,6,0,1,3,2,80,3.0059624775122074,1,0,0,5
13116013,6,0,0,1,2,50,0.005962477512207442,0,0,0,4
13116015,6,0,1,3,2,52,0.20596247751220745,0,1,1,4
13116021,6,0,1,3,2,72,2.2059624775122075,0,0,1,4
13116024,6,0,0,3,2,38,-1.1940375224877926,0,0,0,2
13116025,6,0,0,1,2,67,1.7059624775122075,0,0,1,2
13116031,6,0,1,3,1,79,2.9059624775122073,0,0,1,4
13117013,6,0,0,3,1,43,-0.6940375224877926,0,0,0,2
13117022,6,0,0,3,2,67,1.7059624775122075,0,0,0,4
13117031,6,0,0,3,1,30,-1.9940375224877926,0,1,1,3
13118011,6,0,0,3,2,45,-0.49403752248779254,1,1,1,5
13118021,6,0,1,3,1,69,1.9059624775122075,0,0,0,4
13118023,6,0,0,3,2,67,1.7059624775122075,0,1,0,2
13118027,6,0,0,3,2,78,2.8059624775122076,0,1,0,4
13118033,6,0,1,1,2,47,-0.2940375224877926,0,1,0,4
13118034,6,0,1,1,2,84,3.4059624775122073,0,1,0,4
13118043,6,0,1,3,2,47,-0.2940375224877926,0,1,1,4
13119012,6,0,1,2,2,65,1.5059624775122074,1,0,0,4
13119013,6,1,1,1,1,77,2.7059624775122075,0,0,1,4
13119017,6,1,1,3,1,71,2.1059624775122074,0,0,1,4
13119027,6,0,1,3,1,42,-0.7940375224877926,0,1,1,3
13119028,6,0,0,3,2,57,0.7059624775122074,1,1,0,3
13119042,6,0,0,3,2,54,0.40596247751220743,0,0,0,4
13119043,6,0,1,1,2,75,2.5059624775122074,0,0,0,4
13119053,6,0,1,3,2,32,-1.7940375224877925,0,1,1,3
13119071,6,0,0,1,2,51,0.10596247751220744,0,1,0,4
13119084,6,0,0,1,2,54,0.40596247751220743,0,0,1,4
13119101,6,0,1,1,2,79,2.9059624775122073,0,0,0,4
13119105,6,0,1,1,2,65,1.5059624775122074,0,0,0,3
13119107,6,0,0,3,2,46,-0.39403752248779256,0,0,0,3
13119111,6,0,0,1,2,58,0.8059624775122074,0,1,0,2
13119113,6,0,0,3,2,54,0.40596247751220743,0,1,1,3
13119114,6,0,0,1,2,38,-1.1940375224877926,0,0,1,2
13119117,6,0,0,3,2,27,-2.2940375224877925,0,0,1,2
13119136,6,0,0,2,2,28,-2.1940375224877924,0,1,1,4
13119146,6,0,0,3,2,58,0.8059624775122074,0,1,1,2
13119153,6,0,0,2,2,36,-1.3940375224877926,0,1,0,4
13119156,6,0,0,2,2,39,-1.0940375224877925,0,1,0,4
13119161,6,0,1,1,2,40,-0.9940375224877925,0,1,1,5
13120022,6,0,1,3,2,48,-0.19403752248779255,0,1,1,4
13120024,6,1,1,3,2,58,0.8059624775122074,0,0,1,4
13120041,6,0,0,3,2,73,2.3059624775122076,0,0,0,4
13120042,6,0,1,3,2,76,2.6059624775122074,0,1,0,4
13120073,6,0,1,2,1,47,-0.2940375224877926,0,0,0,4
13120077,6,0,1,2,1,56,0.6059624775122074,0,1,0,3
13121022,6,1,0,3,1,47,-0.2940375224877926,0,1,1,2
13121024,6,0,0,3,2,39,-1.0940375224877925,0,1,0,3
13121026,6,0,1,3,2,31,-1.8940375224877926,0,1,0,4
13121027,6,0,1,1,2,64,1.4059624775122075,0,1,0,4
13121036,6,0,0,3,2,37,-1.2940375224877925,0,1,0,3
13121037,6,0,0,3,2,60,1.0059624775122074,0,0,0,5
13122016,6,0,0,1,2,64,1.4059624775122075,0,1,0,4
13122017,6,0,0,1,2,50,0.005962477512207442,0,1,0,2
13122025,6,0,1,3,2,24,-2.5940375224877927,0,1,0,4
13122041,6,0,1,3,1,50,0.005962477512207442,0,1,0,2
13122044,6,0,0,3,2,58,0.8059624775122074,0,1,1,2
13122046,6,0,0,3,2,61,1.1059624775122074,0,0,0,2
13122051,6,0,1,3,2,58,0.8059624775122074,0,1,1,4
13122052,6,0,1,3,2,48,-0.19403752248779255,0,1,1,4
13122065,6,0,0,1,2,54,0.40596247751220743,0,1,0,4
13122066,6,0,0,3,2,50,0.005962477512207442,0,0,1,2
13123028,6,0,1,3,2,63,1.3059624775122074,0,1,0,4
13123044,6,0,0,3,2,80,3.0059624775122074,0,0,0,5
13123053,6,0,0,2,1,42,-0.7940375224877926,0,1,1,4
13123075,6,0,0,3,2,27,-2.2940375224877925,0,1,1,3
13124027,6,0,0,1,2,56,0.6059624775122074,1,1,0,2
13124045,6,0,0,3,1,69,1.9059624775122075,0,0,1,1
13124054,6,0,1,1,2,50,0.005962477512207442,1,0,0,4
13124071,6,0,1,1,1,50,0.005962477512207442,0,1,1,4
13124072,6,0,0,1,1,37,-1.2940375224877925,1,1,1,5
13125024,6,0,1,3,1,67,1.7059624775122075,0,0,0,4
13125025,6,0,1,3,1,54,0.40596247751220743,0,1,1,4
13125041,6,0,1,3,2,28,-2.1940375224877924,0,1,0,4
13125046,6,0,0,1,2,52,0.20596247751220745,0,0,0,1
13126025,6,0,1,3,1,57,0.7059624775122074,1,1,1,5
13127023,6,0,0,3,1,52,0.20596247751220745,1,1,0,4
13127032,6,0,1,3,1,42,-0.7940375224877926,0,1,1,4
13127033,6,0,1,1,2,65,1.5059624775122074,0,0,1,3
13127034,6,0,0,3,2,59,0.9059624775122075,1,1,1,2
13127035,6,0,0,3,2,67,1.7059624775122075,1,0,0,4
13127042,6,0,0,3,2,59,0.9059624775122075,0,0,1,2
13128013,6,0,0,1,2,74,2.4059624775122073,0,0,0,4
13128014,6,0,0,3,2,41,-0.8940375224877926,0,0,0,4
13128016,6,0,0,3,2,56,0.6059624775122074,0,1,1,4
13128041,6,0,1,3,2,24,-2.5940375224877927,0,1,0,4
13128053,6,0,1,1,2,53,0.30596247751220745,0,1,1,2
13128055,6,0,0,3,2,62,1.2059624775122075,0,1,1,2
13129014,6,0,0,3,1,61,1.1059624775122074,0,1,1,1
13129016,6,1,0,3,1,30,-1.9940375224877926,0,1,0,4
13129024,6,0,1,3,2,62,1.2059624775122075,0,0,1,4
13129032,6,0,1,1,2,64,1.4059624775122075,1,0,1,5
13130016,6,1,1,3,1,39,-1.0940375224877925,1,1,1,4
13130018,6,1,1,3,2,59,0.9059624775122075,0,1,0,4
13130021,6,0,1,1,2,67,1.7059624775122075,0,0,0,4
13130022,6,0,0,3,1,69,1.9059624775122075,0,0,1,4
13130025,6,1,1,2,1,63,1.3059624775122074,0,1,1,4
13131013,6,1,1,2,1,65,1.5059624775122074,1,1,1,4
13131016,6,0,1,1,2,73,2.3059624775122076,0,0,1,4
13131018,6,0,0,3,2,60,1.0059624775122074,1,1,0,4
13131021,6,0,1,3,2,45,-0.49403752248779254,0,1,0,3
13131023,6,0,0,3,1,32,-1.7940375224877925,0,1,0,4
13131025,6,0,1,3,2,54,0.40596247751220743,0,1,1,4
13132015,6,0,0,2,2,68,1.8059624775122074,0,0,0,5
13201011,6,0,1,3,1,27,-2.2940375224877925,0,1,0,4
13201013,6,0,1,3,2,59,0.9059624775122075,0,1,0,4
13201017,6,1,0,3,2,72,2.2059624775122075,0,0,0,3
13201025,6,0,0,1,2,83,3.3059624775122076,0,0,0,2
13201037,6,0,0,3,1,61,1.1059624775122074,1,1,1,4
13201044,6,0,1,3,1,57,0.7059624775122074,0,1,0,4
13201047,6,0,0,3,1,44,-0.5940375224877925,0,1,1,2
13201051,6,0,0,1,2,61,1.1059624775122074,0,0,1,2
13201061,6,0,0,3,2,34,-1.5940375224877925,0,0,1,3
13201062,6,0,0,3,2,34,-1.5940375224877925,0,1,1,4
13201063,6,1,1,3,2,47,-0.2940375224877926,0,1,1,4
13201071,6,0,0,3,2,60,1.0059624775122074,0,1,1,4
13201074,6,0,0,1,2,47,-0.2940375224877926,0,1,0,4
13201082,6,0,0,3,1,32,-1.7940375224877925,0,0,0,4
13201085,6,0,1,3,2,32,-1.7940375224877925,0,1,0,4
13201104,6,0,0,3,2,48,-0.19403752248779255,0,0,0,2
13201122,6,0,0,3,2,27,-2.2940375224877925,0,1,1,2
13201125,6,0,1,3,2,63,1.3059624775122074,0,0,0,2
13201126,6,0,1,1,2,69,1.9059624775122075,0,0,1,5
13201132,6,0,0,1,1,59,0.9059624775122075,0,1,1,4
13201134,6,0,0,3,1,49,-0.09403752248779255,0,1,1,2
13201135,6,0,0,1,2,57,0.7059624775122074,0,0,0,3
13201146,6,0,0,3,2,53,0.30596247751220745,0,1,1,4
13201165,6,0,0,1,2,31,-1.8940375224877926,1,1,1,2
13201166,6,0,0,3,1,36,-1.3940375224877926,0,1,1,2
13201174,6,0,1,3,2,38,-1.1940375224877926,0,1,1,5
13201177,6,0,1,3,1,62,1.2059624775122075,0,1,1,4
13201185,6,0,1,3,2,56,0.6059624775122074,1,0,1,4
13201187,6,0,1,1,2,59,0.9059624775122075,1,0,1,4
13301013,6,0,0,1,2,54,0.40596247751220743,0,0,1,4
13301021,6,0,0,3,1,55,0.5059624775122075,0,1,0,4
13301033,6,0,0,1,2,60,1.0059624775122074,0,1,0,2
13301041,6,0,1,1,2,47,-0.2940375224877926,0,1,1,4
13301091,6,0,1,3,2,32,-1.7940375224877925,0,1,0,1
13301092,6,0,1,3,2,75,2.5059624775122074,0,0,0,4
13301102,6,0,0,3,2,46,-0.39403752248779256,0,0,0,4
13301112,6,0,0,1,2,51,0.10596247751220744,0,0,0,1
13301122,6,0,0,1,2,51,0.10596247751220744,0,1,1,4
13301132,6,0,0,1,2,58,0.8059624775122074,0,0,1,4
13301146,6,0,0,3,2,47,-0.2940375224877926,0,1,1,2
13301153,6,0,1,2,1,27,-2.2940375224877925,0,0,1,5
13301183,6,0,0,1,2,36,-1.3940375224877926,0,1,1,4
13301222,6,0,0,3,2,52,0.20596247751220745,0,1,0,3
13301242,6,0,1,1,2,64,1.4059624775122075,0,0,1,2
13401032,6,1,1,3,2,26,-2.3940375224877926,1,1,0,4
13401034,6,0,1,3,2,25,-2.4940375224877926,0,0,0,4
13401037,6,0,0,3,2,25,-2.4940375224877926,0,1,0,1
13401043,6,0,0,3,1,66,1.6059624775122074,0,0,1,2
13401046,6,0,0,1,2,64,1.4059624775122075,0,1,1,2
13401047,6,0,0,3,2,53,0.30596247751220745,0,1,0,3
13401051,6,1,1,2,1,76,2.6059624775122074,0,0,1,4
13401052,6,0,0,3,2,33,-1.6940375224877926,0,1,1,4
13401053,6,0,1,3,2,73,2.3059624775122076,0,0,1,4
13401074,6,0,0,3,2,34,-1.5940375224877925,0,1,0,3
13401075,6,0,1,3,1,51,0.10596247751220744,0,1,0,4
13401083,6,0,0,3,1,62,1.2059624775122075,1,0,1,5
13401086,6,0,0,3,1,79,2.9059624775122073,0,0,0,3
13503032,6,0,0,2,2,38,-1.1940375224877926,0,1,1,4
13503055,6,0,1,3,2,36,-1.3940375224877926,0,1,0,5
13503064,6,0,0,1,2,59,0.9059624775122075,1,1,0,5
13503073,6,0,0,1,1,40,-0.9940375224877925,1,1,1,4
13503075,6,1,1,1,2,44,-0.5940375224877925,1,1,1,3
13503081,6,0,1,3,1,34,-1.5940375224877925,1,1,1,4
13503082,6,0,1,1,1,77,2.7059624775122075,0,0,1,4
13603014,6,0,0,1,1,74,2.4059624775122073,0,0,0,4
13603016,6,0,0,1,2,45,-0.49403752248779254,0,1,0,4
13603026,6,0,0,3,1,79,2.9059624775122073,0,0,0,4
13603032,6,0,1,3,2,53,0.30596247751220745,0,1,0,5
13603042,6,0,0,1,2,71,2.1059624775122074,0,0,0,3
13603044,6,0,1,3,1,58,0.8059624775122074,0,1,1,5
13603051,6,1,1,1,2,48,-0.19403752248779255,0,1,1,4
13603052,6,0,0,1,2,58,0.8059624775122074,0,0,1,4
13603053,6,0,1,3,1,38,-1.1940375224877926,0,1,1,2
13603063,6,0,0,1,1,42,-0.7940375224877926,0,1,1,4
13603065,6,0,0,3,2,37,-1.2940375224877925,0,1,1,4
13603073,6,0,1,1,2,74,2.4059624775122073,0,0,0,4
13603081,6,0,1,1,2,36,-1.3940375224877926,1,1,1,4
13603093,6,0,1,3,1,38,-1.1940375224877926,0,1,1,3
13603102,6,0,0,1,2,81,3.1059624775122074,0,0,0,4
13603104,6,0,0,1,2,44,-0.5940375224877925,0,1,1,4
13603116,6,0,1,1,2,37,-1.2940375224877925,0,1,0,4
13603141,6,0,1,3,1,29,-2.0940375224877927,0,0,0,4
13603155,6,1,1,2,1,63,1.3059624775122074,0,1,0,4
13603163,6,0,0,1,2,54,0.40596247751220743,0,1,0,1
13603212,6,0,0,3,1,59,0.9059624775122075,0,1,1,4
13603221,6,0,1,1,1,56,0.6059624775122074,0,1,1,4
13603222,6,0,0,3,1,62,1.2059624775122075,0,1,1,4
13604012,6,0,1,1,1,62,1.2059624775122075,0,1,1,4
13604014,6,0,1,3,1,71,2.1059624775122074,0,1,1,5
13604022,6,0,0,3,2,53,0.30596247751220745,0,1,0,4
13605044,6,0,1,1,2,58,0.8059624775122074,0,1,0,4
13605045,6,0,0,3,2,71,2.1059624775122074,0,0,0,4
13605051,6,0,0,3,1,74,2.4059624775122073,1,0,0,4
13605052,6,0,0,1,2,49,-0.09403752248779255,0,1,1,3
13605064,6,0,1,3,2,60,1.0059624775122074,0,0,1,4
13605065,6,0,0,3,2,32,-1.7940375224877925,0,1,0,2
13605071,6,0,1,3,2,42,-0.7940375224877926,0,1,0,4
13605072,6,0,0,3,2,43,-0.6940375224877926,0,1,1,3
13605081,6,0,1,3,1,54,0.40596247751220743,0,1,1,4
13605083,6,0,1,3,2,47,-0.2940375224877926,0,1,0,4
13605101,6,0,0,3,1,46,-0.39403752248779256,0,1,0,4
13605104,6,0,1,1,2,69,1.9059624775122075,0,1,0,4
13605111,6,0,0,3,2,36,-1.3940375224877926,0,0,0,2
13605121,6,0,1,1,1,60,1.0059624775122074,0,1,1,4
13605123,6,0,0,1,2,73,2.3059624775122076,0,0,0,4
13605142,6,0,1,3,1,57,0.7059624775122074,0,1,1,2
13605151,6,0,1,3,2,42,-0.7940375224877926,0,1,0,4
13605161,6,0,1,3,2,46,-0.39403752248779256,0,1,0,3
13605164,6,0,0,3,2,35,-1.4940375224877926,0,1,0,3
13605174,6,0,0,3,2,52,0.20596247751220745,0,0,1,4
13605176,6,0,1,3,2,30,-1.9940375224877926,0,1,1,4
13605181,6,0,0,1,2,51,0.10596247751220744,0,0,1,4
13605191,6,0,0,3,2,58,0.8059624775122074,0,0,1,3
13605205,6,0,0,3,2,50,0.005962477512207442,0,0,1,3
13605222,6,1,1,2,1,39,-1.0940375224877925,0,1,1,4
13605223,6,0,1,3,2,76,2.6059624775122074,0,0,0,4
13605231,6,0,0,3,2,52,0.20596247751220745,0,1,0,2
13605232,6,0,0,3,1,66,1.6059624775122074,0,0,1,2
13605243,6,0,1,1,1,57,0.7059624775122074,0,1,1,4
13605244,6,0,0,3,1,66,1.6059624775122074,0,0,1,2
14201023,6,0,0,3,2,27,-2.2940375224877925,0,1,0,4
14201031,6,0,1,1,1,62,1.2059624775122075,0,0,1,4
14201032,6,0,1,3,2,61,1.1059624775122074,1,0,0,4
14201033,6,0,1,3,1,53,0.30596247751220745,0,1,1,5
14201051,6,0,0,3,2,69,1.9059624775122075,0,0,1,4
14201052,6,0,0,1,2,62,1.2059624775122075,0,1,0,4
14201062,6,0,1,1,2,52,0.20596247751220745,0,0,1,5
14201071,6,0,0,3,2,54,0.40596247751220743,0,0,1,4
14201072,6,0,0,3,1,47,-0.2940375224877926,0,1,0,4
14201081,6,0,0,3,2,31,-1.8940375224877926,0,1,1,3
14201091,6,0,0,1,2,77,2.7059624775122075,1,0,1,4
14201092,6,0,0,3,1,55,0.5059624775122075,0,0,1,4
14201103,6,0,0,1,1,62,1.2059624775122075,1,1,0,1
14201111,6,0,1,1,2,64,1.4059624775122075,0,0,0,3
14204012,6,0,0,1,2,40,-0.9940375224877925,0,0,1,4
14204022,6,0,1,3,1,72,2.2059624775122075,0,1,0,4
14204031,6,0,0,1,2,24,-2.5940375224877927,0,1,0,4
14204033,6,0,1,2,1,26,-2.3940375224877926,0,1,1,4
14204042,6,0,0,1,1,74,2.4059624775122073,0,0,1,4
14204051,6,0,1,1,2,70,2.0059624775122074,0,0,0,4
14204061,6,0,0,1,2,36,-1.3940375224877926,0,0,0,4
14204062,6,0,0,1,2,61,1.1059624775122074,0,0,0,4
14204091,6,1,1,3,1,44,-0.5940375224877925,0,0,0,4
14204103,6,0,0,1,2,46,-0.39403752248779256,1,0,0,3
14204111,6,0,0,3,2,81,3.1059624775122074,0,0,1,4
14204113,6,0,0,3,1,69,1.9059624775122075,1,0,1,5
131230210,6,0,1,3,1,56,0.6059624775122074,1,1,0,5
1101032,6,0,1,3,2,60,1.0059624775122074,1,0,1,4
1101153,6,0,1,1,2,59,0.9059624775122075,0,1,1,4
1107011,6,0,0,2,2,59,0.9059624775122075,0,1,1,4
1107012,6,0,1,3,1,61,1.1059624775122074,1,0,0,4
1107021,6,0,0,3,1,31,-1.8940375224877926,1,1,0,2
2101113,6,0,0,3,2,36,-1.3940375224877926,1,0,0,4
2101212,6,0,0,3,1,46,-0.39403752248779256,0,1,1,2
3101153,6,0,1,1,2,55,0.5059624775122075,0,1,0,4
3101211,6,0,0,3,2,31,-1.8940375224877926,0,1,0,4
3101243,6,0,1,1,2,64,1.4059624775122075,0,0,0,4
3301062,6,0,0,2,2,50,0.005962477512207442,0,0,1,4
3301073,6,0,1,1,2,66,1.6059624775122074,1,1,0,4
4101021,6,0,0,3,2,45,-0.49403752248779254,0,1,0,4
4101042,6,0,0,3,2,49,-0.09403752248779255,1,1,0,5
4102091,6,0,1,3,1,28,-2.1940375224877924,0,1,0,4
4102121,6,0,0,2,1,59,0.9059624775122075,0,1,1,4
4106111,6,0,1,3,2,64,1.4059624775122075,0,0,0,4
4106113,6,0,1,1,2,81,3.1059624775122074,0,0,0,4
4204011,6,1,0,3,2,40,-0.9940375224877925,0,1,0,2
4204031,6,0,0,1,2,68,1.8059624775122074,0,0,1,3
4204063,6,0,0,1,2,54,0.40596247751220743,0,1,0,3
4204082,6,0,0,1,2,51,0.10596247751220744,1,0,1,4
4204113,6,0,0,3,1,65,1.5059624775122074,0,1,1,3
4301162,6,1,1,3,1,57,0.7059624775122074,0,1,1,4
4301252,6,0,0,3,2,61,1.1059624775122074,0,1,1,2
5101064,6,0,0,1,2,55,0.5059624775122075,0,1,0,4
5101066,6,0,0,1,2,33,-1.6940375224877926,0,1,1,4
5101067,6,0,0,3,2,63,1.3059624775122074,0,0,0,4
5101123,6,0,0,3,2,79,2.9059624775122073,0,0,0,4
5101161,6,0,1,3,2,41,-0.8940375224877926,0,1,0,4
5101194,6,0,1,2,2,25,-2.4940375224877926,0,0,1,4
5101201,6,0,1,3,1,59,0.9059624775122075,0,1,0,4
5101204,6,0,0,1,2,77,2.7059624775122075,0,0,0,2
5101206,6,0,0,3,1,49,-0.09403752248779255,0,1,1,2
5101221,6,0,0,3,1,71,2.1059624775122074,0,0,1,4
5101251,6,0,0,3,2,47,-0.2940375224877926,0,1,0,1
5101253,6,0,0,3,2,40,-0.9940375224877925,1,1,0,4
5101303,6,0,0,3,2,41,-0.8940375224877926,0,1,0,3
5101371,6,0,0,2,1,39,-1.0940375224877925,0,1,1,3
5101372,6,0,1,3,2,38,-1.1940375224877926,0,1,1,4
5101453,6,1,0,3,2,34,-1.5940375224877925,0,0,0,4
5101486,6,0,1,3,1,30,-1.9940375224877926,0,1,0,4
5101533,6,0,1,3,2,31,-1.8940375224877926,0,1,0,2
5103031,6,0,0,3,1,49,-0.09403752248779255,0,1,0,4
5109034,6,0,0,3,1,61,1.1059624775122074,0,1,0,3
5109057,6,1,1,3,2,34,-1.5940375224877925,0,1,0,4
5109142,6,0,0,3,1,59,0.9059624775122075,0,1,0,4
5109152,6,0,1,1,2,43,-0.6940375224877926,0,1,0,4
5109155,6,0,0,3,1,39,-1.0940375224877925,1,1,0,1
5109226,6,0,1,1,2,50,0.005962477512207442,1,1,0,4
5109256,6,0,1,1,2,34,-1.5940375224877925,0,0,0,4
5109261,6,0,0,1,2,57,0.7059624775122074,0,0,0,4
5109302,6,0,1,3,2,62,1.2059624775122075,1,1,0,5
5109336,6,1,1,3,2,32,-1.7940375224877925,0,1,0,4
5109394,6,0,1,3,1,35,-1.4940375224877926,0,1,0,4
5402023,6,0,1,3,2,49,-0.09403752248779255,0,0,0,4
5402073,6,0,0,2,2,52,0.20596247751220745,0,1,0,5
5701233,6,0,1,3,2,31,-1.8940375224877926,0,1,0,4
5801032,6,0,1,3,2,41,-0.8940375224877926,0,1,1,4
5801051,6,0,1,3,2,51,0.10596247751220744,1,1,0,4
5801104,6,1,0,3,2,46,-0.39403752248779256,0,1,1,4
5801143,6,0,1,3,2,62,1.2059624775122075,0,0,1,4
5801155,6,1,1,3,2,58,0.8059624775122074,0,1,0,4
5804017,6,0,1,1,2,67,1.7059624775122075,0,0,1,4
5804077,6,0,1,3,2,53,0.30596247751220745,0,1,0,4
5804102,6,0,0,3,2,42,-0.7940375224877926,0,1,0,4
5804125,6,0,0,3,1,61,1.1059624775122074,0,0,0,2
6101051,6,0,1,3,1,66,1.6059624775122074,0,0,1,4
7101122,6,0,1,2,1,50,0.005962477512207442,0,1,0,4
7102231,6,0,0,1,2,62,1.2059624775122075,0,0,0,4
7401082,6,0,0,3,1,64,1.4059624775122075,1,1,0,4
7401083,6,0,1,3,1,33,-1.6940375224877926,1,1,0,4
8101013,6,0,1,2,1,75,2.5059624775122074,1,1,1,5
8101014,6,0,1,2,1,60,1.0059624775122074,1,1,0,4
8101017,6,0,0,1,2,61,1.1059624775122074,0,0,0,1
8101025,6,0,0,1,2,63,1.3059624775122074,1,0,0,4
